DATETIME,SP500,NASDAQ,US20
2000-02-07,-0.0025599204481792717,0.010120870677644079,-0.008497822476378713
2000-02-08,0.012688132780082987,0.04141075540442069,0.01252394275279225
2000-02-09,-0.019506121297602257,-0.036526557542180815,-0.009818981233243993
2000-02-10,0.0016484507042253522,0.03288311814859927,-0.00820607381933411
2000-02-11,-0.0162238511095204,-0.027037277277277276,0.005286375002690054
2000-02-14,0.0016695925661186562,0.0028607412953949828,0.008245294167876355
2000-02-15,0.008041418439716312,0.009022780801583375,-0.004123160772290139
2000-02-16,-0.011965076525484565,-0.002738867493796526,-9.363967828424571e-05
2000-02-17,-0.004810505050505051,0.018271189083820662,0.005244321428952444
2000-02-18,-0.024149043902439025,-0.030914578894472362,0.008180312301389875
2000-02-21,,,
2000-02-22,-0.0027239593773165306,-0.0010166616352201257,0.010715804321821744
2000-02-23,0.011962811721611722,0.049284262200956934,-0.007017638796805142
2000-02-24,-0.009228317552804078,0.006349022556390977,0.00418089705325991
2000-02-25,-0.012295673156342182,-0.00022894574518100608,-0.005699980201704251
2000-02-28,0.007563044216691069,-0.008292450640113799,-0.005413444017775472
2000-02-29,0.017508587050359712,0.03325477964236588,0.006853586211558009
2000-03-01,0.009508258873841768,0.005827718591131882,-0.0017470179894180148
2000-03-02,0.00024239999999999998,-0.022251772494172494,0.003533122693329933
2000-03-03,0.019123518881118882,0.050391852009299236,0.004516757008580184
2000-03-06,-0.011075417256011315,0.010539112523282568,-0.003713861077137194
2000-03-07,-0.031122767906637493,-0.0302431626510105,-0.0004234901805212877
2000-03-08,0.00963546358381503,0.020810795443989828,-0.0020735408641950077
2000-03-09,0.026966525457102673,0.03224959443374009,0.001236669641649851
2000-03-10,-0.0032861815102328868,-0.0006146816370259268,-0.0043957303134188625
2000-03-13,-0.010456601426533523,-0.03273679433377601,0.0015673385228525398
2000-03-14,-0.015698428985507246,-0.0443806774566474,0.007472819938756951
2000-03-15,0.024288861669024046,-0.03197597040572793,0.0048314766929578
2000-03-16,0.04354695913396482,0.05185226201901313,0.0035026310145019556
2000-03-17,0.007633908394895903,0.021079733333333333,0.004798515486546194
2000-03-20,-0.007196089851150203,-0.03771081187025535,0.0015438341941376734
2000-03-21,0.02014149920424403,0.037456902325581395,0.002835752473238504
2000-03-22,0.006835215283267457,0.025190910657596374,-8.379330171285265e-05
2000-03-23,0.01708577823834197,0.022109517870722434,0.005397746561991304
2000-03-24,0.007959682262210797,0.01502387471383975,-0.010488516462392265
2000-03-27,-0.011454711053315995,-0.008781019403611928,0.0009044080504504774
2000-03-28,-0.004979958169934641,-0.021091682573726542,0.0005712967490247689
2000-03-29,0.0002488,-0.0431662162246839,-7.380078672972212e-05
2000-03-30,-0.016362495681063124,-0.032333522357019064,0.011505333728443926
2000-03-31,0.006849460066006601,0.029413129781267526,0.005367135926623535
2000-04-03,0.008756653403141362,-0.0756623754767077,0.001516538109843324
2000-04-04,-0.005676150625411455,-0.01868873074274471,0.00912525914396892
2000-04-05,-0.009054725581395348,-0.001230232512315271,-0.002618078922016914
2000-04-06,0.008159149373764009,0.020755434499396864,0.001517436266758685
2000-04-07,0.00874553202614379,0.04451903287987088,0.008432484973425554
2000-04-10,-0.005007441787122207,-0.07713289171531487,0.0002488
2000-04-11,-0.0017261835418038184,-0.017576737294563844,-0.009601263532401464
2000-04-12,-0.02818721895734597,-0.07011655859269296,-0.0061450618925831205
2000-04-13,-0.014174276923076923,-0.030434603068340307,0.005337858524173029
2000-04-14,-0.06407868538011696,-0.11397031421911423,0.0024728502086950625
2000-04-17,0.032095933757961784,0.10087773081761006,-0.014247089225443495
2000-04-18,0.02777924982794219,0.04625,0.0005795775228129079
2000-04-19,-0.008777777777777777,-0.034946687370600416,0.009494897959183735
2000-04-20,0.005087595024187976,-0.024502475247524753,0.000882253064387812
2000-04-21,,,
2000-04-24,-0.0067089422407794015,-0.03428321627158326,-0.003907450643073561
2000-04-25,0.03517396695768973,0.06280264032921812,
2000-04-26,-0.009239125423728813,-0.03305730942593905,-0.008148009171221502
2000-04-27,-0.005199706066803,0.042994441248303934,-0.007231149432658162
2000-04-28,-0.004535720547945206,0.03306719895013123,0.003506530220492891
2000-05-01,0.011768617197020988,0.01499890861132661,-0.0007175089290721336
2000-05-02,-0.01765867677463818,-0.06268667399670148,-0.00660013071895431
2000-05-03,-0.019414339283204497,-0.014521421478382148,-0.010978902002918746
2000-05-04,0.0002652,0.001518856498119515,-0.010077343325426882
2000-05-05,0.012070755555555555,0.028817297428958052,-0.002080181526104354
2000-05-08,-0.006726606993006993,-0.04013906248064198,-0.00749348603004656
2000-05-09,-0.007485537984496124,-0.028408473280231716,0.006636373190348462
2000-05-10,-0.0220678939481268,-0.061224760645657184,0.006924189613848202
2000-05-11,0.019348872084805655,0.03955278682617043,0.002255650434819562
2000-05-12,0.011448592313067784,0.00963116986100951,-0.007769951440329218
2000-05-15,0.018787318518518517,0.04016204343306644,0.006594274410580881
2000-05-16,0.009779669565217392,0.03037779182561308,0.005238336423840997
2000-05-17,-0.01002512697323267,-0.02272651567944251,-0.005731364430989664
2000-05-18,-0.010132219140083219,-0.03657971098265896,-0.009481792133984798
2000-05-19,-0.018810072084805656,-0.054606848780487806,0.0029548704023358665
2000-05-22,-0.007563557834757835,0.00557825079605762,0.007930321171770909
2000-05-23,-0.015647758031837915,-0.0943346091286307,0.0002712
2000-05-24,0.014535335235378031,0.0492044909234412,-0.0027323292091374013
2000-05-25,-0.00908805125989921,-0.013166649944008959,0.01247172770448555
2000-05-26,-0.006861467617689016,-0.0027171611198490092,0.004872620347102601
2000-05-29,,,
2000-05-30,0.032040355801104974,0.08650407576889911,-0.005347951588911389
2000-05-31,-0.002497683102493075,-0.02932215460195324,0.010405733333333273
2000-06-01,0.020625181546811398,0.05311052193412754,0.008373555529738874
2000-06-02,0.01629136181575434,0.06379539703373147,0.002536494178525165
2000-06-05,-0.0030789618218352312,0.00040123359580052494,0.003817525497839455
2000-06-06,-0.005118405387205388,-0.023924748387096774,-5.0992032020381114e-05
2000-06-07,0.006292896385542169,0.02041893828526274,0.003477026221079667
2000-06-08,-0.0030879583613163198,-0.0014450395778364115,0.0018715440527278188
2000-06-09,-0.003099272237196766,0.006562606187729418,-0.0006959651430451363
2000-06-12,-0.009941027910142956,-0.025688305312710154,0.0021982051282051526
2000-06-13,0.017661304347826087,0.030276523157208086,-0.007804938740061476
2000-06-14,0.0022714702269692926,-0.019962798562491682,0.0060458787718055094
2000-06-15,0.0002688,0.016247843876882776,-0.001337377606177667
2000-06-16,-0.006451630107526882,0.002881471456564337,0.006347454100021429
2000-06-19,0.011563281063122923,0.039187876208411916,-0.0022973180765166364
2000-06-20,-0.003735068445630421,0.006505903181534623,-0.0013457673133837192
2000-06-21,0.0002676,0.0017625545284664257,-0.006842361190168151
2000-06-22,-0.015313855826558266,-0.0388250511326862,-0.0007049804435880088
2000-06-23,-0.00792792131147541,-0.03580952618025751,-0.005912275277783606
2000-06-26,0.011078410810810811,0.026263680992815154,0.005771958913225924
2000-06-27,-0.005849486879673692,-0.015656880159256804,0.0034925732612807454
2000-06-28,0.00027,0.0128502647097366,-0.002964199587432355
2000-06-29,-0.008647523731138546,-0.02237928362369338,0.010843158974359035
2000-06-30,0.007755687134104833,0.022798383337699762,-0.0013349641025641634
2000-07-03,0.014362759731543624,0.011792819163537485,0.0037902151175170777
2000-07-04,,,
2000-07-05,-0.01818762898154477,-0.040708272759131955,0.0005848361567350434
2000-07-06,0.007730286567164179,0.03274021345852895,-0.0051960374861093105
2000-07-07,0.014313222742474917,0.011484968665377175,0.004742712419974367
2000-07-10,-0.002416363246143528,-0.01266463448275862,-0.00037934321969621763
2000-07-11,0.0029419852842809363,-0.012030307655692185,0.0002664
2000-07-12,0.0075705168658698535,0.03817506301997201,-5.144765869304833e-05
2000-07-13,0.0022544715705765405,0.01972505036796818,0.009480321453097344
2000-07-14,0.01010891968503937,0.017309067974497303,-0.009033207304344223
2000-07-17,-0.001047660446780552,0.008052288077858882,-0.006183149047530596
2000-07-18,-0.006346156613756614,-0.021231095165900337,0.0005977079040210905
2000-07-19,-0.0077324,-0.02784023186406042,-6.261691123353019e-05
2000-07-20,0.01147392827949901,0.0344482515301087,0.016140615873015754
2000-07-21,-0.017854405369127517,-0.028421084133028688,0.002485514785992302
2000-07-24,-0.005810575016880486,-0.0310204176462889,-0.0022732696397732583
2000-07-25,0.0029600026936026937,0.017884712757201646,0.0012102653824684975
2000-07-26,-0.010625363104152484,-0.0056844408796895216,
2000-07-27,-0.0031489005464480874,-0.042355666360938765,0.003421899367888724
2000-07-28,-0.0220799687150838,-0.05706389092983457,-0.001953434576710936
2000-07-31,0.005821955555555556,0.03095481581421067,-0.0010022362667586851
2000-08-01,0.005791261878453038,-0.013040785880375402,0.0040578787778294545
2000-08-02,0.0037075562284927736,-0.017555099857428,0.0012158949494948897
2000-08-03,0.006422350752393981,0.04272373788395904,0.0037291154131099424
2000-08-04,0.007058678260869565,-0.008132377092511012,0.003395969848278195
2000-08-07,0.009686465141318977,0.024576818535930155,-0.0035119577643255
2000-08-08,0.004285047721179625,-0.0010813899125756555,0.0037165485570890247
2000-08-09,-0.007163813909520594,-0.005689586307671492,0.0015167328320802006
2000-08-10,-0.0051674930074677525,-0.01834169217199559,0.003072729169957372
2000-08-11,0.0036465499323410015,0.009953786979664255,-0.0038116823086575243
2000-08-14,0.013614734846461949,0.024241220887171972,0.003704666730686454
2000-08-15,-0.001743088963210702,-0.0004028889362836577,-0.0022434447958764128
2000-08-16,-0.0024191632461435277,0.004775277282377919,-0.002249745866551388
2000-08-17,0.008247631936127743,0.022197409214795585,0.003390447796674836
2000-08-18,-0.0010684450366422386,-0.004168277408421327,0.0036997053682895787
2000-08-21,0.004245420039814201,0.00428892858997663,-0.002239128911138924
2000-08-22,0.000264,-0.0012964681404421326,0.0012042914903619532
2000-08-23,0.0029112534745201852,0.01487189338800615,0.004933547382464887
2000-08-24,0.0035621530343007916,0.0012880655401945724,0.0011890877838676979
2000-08-25,-0.0017192155981493721,0.013650818994695745,-4.4857711442844884e-05
2000-08-28,0.0061001758754863815,0.04104440318289196,-0.005681988853522251
2000-08-29,-0.0003857292667099286,0.004842407920792079,-0.002869518838484365
2000-08-30,-0.00956561992136304,-0.00023129470034670625,0.0015175223979382066
2000-08-31,0.011922031088082902,0.029357532099062274,0.007422645134311797
2000-09-01,0.00155766106080207,0.006120340384845225,0.0018147883173945932
2000-09-04,,,
2000-09-05,-0.006902923778501629,-0.029014693959896663,0.0005712745341615495
2000-09-06,-0.011602324060646011,-0.03633460668196889,-0.004730557802746567
2000-09-07,0.00876033202614379,0.02404052020415785,-0.001928460536904631
2000-09-08,-0.006978806319947334,-0.0374584246479783,0.0030775083483051513
2000-09-11,-0.0030389099075297226,-0.0227309817364875,-0.0038153328629698686
2000-09-12,-0.006385336170212766,-0.01612323680322364,-0.0009907148430601267
2000-09-13,0.002915719893899204,0.021945197371879107,0.0030849494846804664
2000-09-14,-0.00306387997338656,-0.0005262583903208836,-0.007938965447667111
2000-09-15,-0.013222976668914362,-0.02219209111200753,-0.008006390690861771
2000-09-18,-0.010643412133606,-0.01752795916244697,-0.004201678671775199
2000-09-19,0.008376790263691683,0.03970056032601551,0.0024957524496910526
2000-09-20,-0.0058592489795918365,0.013366469330565765,-0.004540897311139504
2000-09-21,-0.00041753519400953025,-0.023375578220451648,0.005044328305502825
2000-09-22,0.0002632,0.003176335593220339,0.0008948475814011555
2000-09-25,-0.007973701578586137,-0.03002409386084584,0.0021740570405920866
2000-09-26,-0.009438809702009701,-0.01455058928423093,0.004687127678399811
2000-09-27,0.0030275400138217,0.008365369733589673,-0.004180385780525623
2000-09-28,0.01991529647696477,0.03140118169238957,0.001851356345177725
2000-09-29,-0.014862674002751031,-0.03756685225075946,0.0018492520272462487
2000-10-02,0.002327425394646534,-0.02492978799546999,-0.005460798523864985
2000-10-03,-0.010835400416377514,-0.038861155634010006,-0.001969547892720246
2000-10-04,0.006474896551724138,0.022419898734177216,-0.00037609274935593165
2000-10-05,0.0050711925875085795,0.0021332752333094044,0.005038831216613672
2000-10-06,-0.021472330434782607,-0.03711776955615133,0.006274385335018904
2000-10-09,-0.006795346892655367,-0.0019723401701746525,
2000-10-10,-0.017705081524083392,-0.056357005678233436,0.0031015182702005513
2000-10-11,-0.00843395794053662,-0.01299714303979543,0.0005906196717344485
2000-10-12,-0.025011610408921935,-0.02664893326768423,0.003402878391959775
2000-10-13,0.02914726642599278,0.07003739236641221,0.0002664
2000-10-16,0.005295135632183908,0.012332765007541479,-0.0013039011757127348
2000-10-17,-0.023263011764705882,-0.04547492492113565,0.00775935662077647
2000-10-18,-0.004907688100517369,-0.0041699949302915085,-0.00036380476052411923
2000-10-19,0.035215671326676176,0.08468683585726719,0.0024501386533665247
2000-10-20,0.006644054996456414,0.015267743163309044,0.003992308074534162
2000-10-23,0.004499897812279464,-0.0007355441647597255,0.006134063430778749
2000-10-24,-0.008993259259259258,-0.04425147833881087,-0.0037712177915327186
2000-10-25,-0.021568461135371177,-0.06176835208630811,
2000-10-26,-0.001922183807439825,0.02456940557275542,0.0002759471804717428
2000-10-27,0.02167927623126338,-0.0020613855702094645,-0.0006599443636870859
2000-10-30,0.008757769002123142,-0.03624171540688324,-0.0003624463262764871
2000-10-31,0.01969615072866065,0.057572659066100665,-0.004741057822277847
2000-11-01,-0.006019716201117319,-0.009069153481254782,0.002134041318382579
2000-11-02,0.0023557923344947737,0.017262793261131167,-0.0006670908747528825
2000-11-03,0.0009615788300835655,0.00891417107068297,-0.008883569716088344
2000-11-06,0.0071812293222683265,-0.005735000060006,-0.0025821078634396186
2000-11-07,-0.0011178415512465374,-0.005466052866626433,0.0002672
2000-11-08,-0.02167313658881812,-0.08238672786671022,0.0027904569388233205
2000-11-09,-0.00614385641025641,-0.0008783260834014717,0.0037260226415094504
2000-11-10,-0.022312695702840495,-0.056230599032480996,-0.001624759168241966
2000-11-13,-0.010036492420897719,-0.022349640989399292,0.00496836949672974
2000-11-14,0.025373204017216645,0.07467279542109567,0.0037036000000000165
2000-11-15,0.0024134588403722265,0.019826686227352893,0.004934106580139088
2000-11-16,-0.012787336910804931,-0.06117075125936011,0.0027477533176461246
2000-11-17,-0.005569556819839533,0.0007758908657935022,-0.0031615481942714233
2000-11-20,-0.016796714540059345,-0.04359093409090909,0.0018173601535845252
2000-11-21,0.006165305014749263,-0.002762004630454141,0.0027462263085303775
2000-11-22,-0.02390358429003021,-0.045358236126629425,0.011004250306748408
2000-11-23,,,
2000-11-24,0.017340581440237566,0.05116697857900318,-0.002816261326086552
2000-11-27,0.014024146270818248,-0.003954151222085458,-0.0025084591779306253
2000-11-28,-0.016670671575846834,-0.059752639328984156,0.0033468906037756973
2000-11-29,0.003202057562408223,-0.04229212607850758,0.0027199346922744594
2000-11-30,-0.01691299775952203,0.0006525003885003885,0.008173912718204604
2000-12-01,0.001009468656716418,0.015565418821729151,-0.005241530934237192
2000-12-04,0.008405316950407105,-0.004155628049951969,-0.0015816373991716696
2000-12-05,0.033190102219040805,0.09771341439223166,0.00847651192214106
2000-12-06,-0.016479046870451236,-0.040714329241877255,0.00810111377532297
2000-12-07,-0.013763340221402213,-0.017562254565496968,0.0017725052998968027
2000-12-08,0.0024675310751104563,0.030890635084594834,-0.0030692904474001843
2000-12-11,0.033022732763532764,0.07506559314549349,-0.0003506033142326388
2000-12-12,-0.002598342857142857,-0.036645351717068175,0.0014769210000193814
2000-12-13,-0.015705966908563133,,0.006561196272599687
2000-12-14,-0.014468740500736377,-0.09663025547226387,0.00443937801035111
2000-12-15,-0.023874730015082956,-0.024910107588856867,0.0026439287466239105
2000-12-18,0.015116441010401188,0.003894659724349158,-0.0009367892371197064
2000-12-19,-0.020986709559939302,-0.08355982738589211,-0.0012352229665072336
2000-12-20,-0.029431899999999997,-0.061886312736888494,0.006200903210463734
2000-12-21,0.0072365567106283946,0.00725658818380744,0.002920282397586531
2000-12-22,0.028889221100226074,0.07477729882543539,0.002033604189631875
2000-12-25,,,
2000-12-26,0.007731431563201196,0.0026762424242424243,-0.0018262918149465632
2000-12-27,0.00988242962962963,0.01321391665004985,-0.005118722344769706
2000-12-28,0.0024692949002217295,-0.0019462414068745003,-4.38551645812857e-05
2000-12-29,-0.01323114606741573,-0.05344351484523057,-0.001239039426523354
2001-01-01,,,
2001-01-02,-0.026672276923076926,-0.09398883133640554,0.01583213626894747
2001-01-03,0.04366227520235467,0.14304871104088485,-0.01739883352802623
2001-01-04,-0.007182498443291326,-0.018481873641851106,0.006765477288941714
2001-01-05,-0.03349207509578544,-0.08327243889252235,0.0046659402390286766
2001-01-08,0.0032765677616501147,0.014617018306832832,0.0002208
2001-01-09,0.0002212,-0.00171636727664155,-0.0027517960771648083
2001-01-10,0.014530828915662649,0.04876927800081934,-0.007250084210526373
2001-01-11,0.005467445692883896,0.029261390612569608,-0.00730596075935948
2001-01-12,-0.0035345984962406015,0.010461020472440945,-0.007675613970030787
2001-01-15,,,
2001-01-16,0.004717417964071856,-0.009513214390777182,0.002959275915804129
2001-01-17,0.004697338897168405,0.025792931086577573,0.008625239153581474
2001-01-18,0.010546883775811209,0.04126994829123328,0.006790419093078782
2001-01-19,-0.005712318100890208,-0.0018248734040573237,-0.009717919517156991
2001-01-22,0.007583770250368188,-0.001644628006712661,-0.004925947203163078
2001-01-23,0.006076515373352855,0.02335296903460838,
2001-01-24,0.00314010802919708,-0.010457066863033873,-0.004067160202043956
2001-01-25,-0.003442203663003663,-0.03979451686770055,0.005091435910224438
2001-01-26,-0.001245751430667645,0.013073612852012853,-0.001300351219512253
2001-01-29,0.005327089051094891,0.02239464675660691,-0.003454370624235006
2001-01-30,0.009617455386840203,-0.0025622369162342476,0.009914569696969697
2001-01-31,-0.007070121194464676,-0.037279589848106136,0.005940212408526829
2001-02-01,0.007442657989877079,0.009545333333333334,0.01064019524481933
2001-02-02,-0.021205220679468242,-0.05463952067510549,-0.0066848117739735586
2001-02-05,0.006815881438004402,-0.0020022624244865083,0.002905015568862332
2001-02-06,-0.0049490418879056045,0.003024444979919679,-0.0027946222598066767
2001-02-07,-0.0049758289103039284,-0.019025441015145313,0.0002132
2001-02-08,-0.01027369138576779,-0.03167697951425555,0.0002132
2001-02-09,-0.010385231794095381,-0.03953247887571366,0.0061924729329054405
2001-02-12,0.009957527436281859,0.010642647718383311,-0.005194562785114069
2001-02-13,-0.005821182503770739,-0.031164064545047065,-0.001587149492966938
